FileNotFoundError,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveIntegers,pass,0.209,128fac128ba003c156fe9da1f85d7411
com.pholser.junit.quickcheck.PropertiesWithExplicitGeneratorsTest.explicitPrimitiveIntFixedSeed,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.177,8f70a9637ef64d29ba3a78ec61122894
com.pholser.junit.quickcheck.PropertiesWithExplicitGeneratorsTest.explicitWrapperByte,pass,0.019,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.192,906c1fc2f5a8e01e47053dbe085c49a9
com.pholser.junit.quickcheck.PropertiesWithExplicitGeneratorsTest.explicitWrapperChar,pass,0.022,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.177,23e022be4ba72623e43ad003da5a2c39
com.pholser.junit.quickcheck.PropertiesWithExplicitGeneratorsTest.explicitWrapperLong,pass,0.02,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.178,800444cef5751788e95f9bc0f257b152
com.pholser.junit.quickcheck.PropertiesWithExplicitGeneratorsTest.explicitPrimitiveInt,pass,0.016,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.192,fb2fc8ef714639678a584279bfc62b46
com.pholser.junit.quickcheck.PropertiesWithExplicitGeneratorsTest.explicitWrapperBoolean,pass,0.027,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.18,1cf3ad2b72c00fdd0d1a45a151b10be1
com.pholser.junit.quickcheck.PropertiesWithExplicitGeneratorsTest.explicitWrapperFloat,pass,0.012,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.202,2336e9e08ac65abe462eb27c37c4e421
com.pholser.junit.quickcheck.PropertiesWithExplicitGeneratorsTest.explicitWrapperShort,pass,0.024,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.19,e8280c133dc75d907235ca3dec71ebb2
com.pholser.junit.quickcheck.PropertiesWithExplicitGeneratorsTest.alternateGeneratorOnExtendsTypeParameter,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.202,cdc3054ff31fe4711ad4e9bc40d21440
com.pholser.junit.quickcheck.PropertiesWithExplicitGeneratorsTest.alternateGeneratorOnSuperTypeParameter,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.188,acb6651af63b8bfd78c1d5954e6f2777
com.pholser.junit.quickcheck.PropertiesWithExplicitGeneratorsTest.explicitPrimitiveBoolean,pass,0.014,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.182,b84a97907ad7179953a104ebb11e2e77
com.pholser.junit.quickcheck.PropertiesWithExplicitGeneratorsTest.explicitPrimitiveByte,pass,0.006,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.193,cebeb57dd53aac949445830d001dc4ae
com.pholser.junit.quickcheck.PropertiesWithExplicitGeneratorsTest.explicitPrimitiveChar,pass,0.014,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.186,738d4d6a2dac0a2587f4a2d7c5e5fd9b
com.pholser.junit.quickcheck.PropertiesWithExplicitGeneratorsTest.explicitPrimitiveLong,pass,0.023,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.196,a28368cb1ef908c716da6fd801ffeb0c
com.pholser.junit.quickcheck.PropertiesWithExplicitGeneratorsTest.typeMismatchOnBasicTypeParameter,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.182,18a4152ba0d4f8e59006144b8324fec3
com.pholser.junit.quickcheck.internal.ComparablesTest.inRangeMinOnlyAbove,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.179,4c5761fdfb080a9a03dd5fd035824f54
com.pholser.junit.quickcheck.internal.ComparablesTest.inRangeMinOnlyBelow,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.203,12f637999f688b592a3c5a246eb6919a
com.pholser.junit.quickcheck.internal.ComparablesTest.inRangeMinOnlyOnBound,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.207,a35029e61106d0f122a902672ead224d
com.pholser.junit.quickcheck.internal.ComparablesTest.inRangeBoundedAbove,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.207,408581aad28b80f1ccb3561b3a9e35b3
com.pholser.junit.quickcheck.internal.ComparablesTest.inRangeBoundedOnMax,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.189,a6692c4dbf792ef2aae8cb8329c03c24
com.pholser.junit.quickcheck.internal.ComparablesTest.inRangeBoundedOnMin,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.179,4c219c673b419b10a225a275c7c2d5aa
com.pholser.junit.quickcheck.internal.ComparablesTest.leastMagnitudePositiveMaxOnly,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.181,934682249611de0df31103386800dc67
com.pholser.junit.quickcheck.internal.ComparablesTest.leastMagnitudePositiveMinOnly,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.2,b9cc11708ffa71cc02030b46f09b7428
com.pholser.junit.quickcheck.internal.ComparablesTest.leastMagnitudeNegativeMaxOnly,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.187,ad7c631b29a5246ac2654578e6a567b6
com.pholser.junit.quickcheck.internal.ComparablesTest.leastMagnitudeNegativeMinOnly,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.18,8e4c76cacb4f03db3dbcaaf3cec57fff
com.pholser.junit.quickcheck.internal.ComparablesTest.inRangeBoundedBelowMin,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.178,18aafe13e2cbfcb733a74001030bfa2b
com.pholser.junit.quickcheck.internal.ComparablesTest.leastMagnitudeStraddlingZero,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.197,d5ebc7b3f808203cd62c36ff0694ec9c
com.pholser.junit.quickcheck.internal.ComparablesTest.leastMagnitudeBothLessThanZero,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.198,745bf5317d866a362ce82883a0450ff7
com.pholser.junit.quickcheck.internal.ComparablesTest.leastMagnitudeUnbounded,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.194,b73fa95100c82d5c664ae91c82f476fa
com.pholser.junit.quickcheck.internal.ComparablesTest.leastMagnitudeBothGreaterThanZero,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.189,040f2833ca6938599e31c6fb04e00649
com.pholser.junit.quickcheck.internal.ComparablesTest.inRangeUnbounded,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.181,1322e80440e2b1a63a9f20c1d0ebfdb4
com.pholser.junit.quickcheck.internal.ComparablesTest.inRangeMaxOnlyOnBound,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.174,755acc89326b268abbba5f2461cb037a
com.pholser.junit.quickcheck.internal.ComparablesTest.inRangeMaxOnlyAbove,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.176,458c2af3a75fbaa3c6497217f461fc87
com.pholser.junit.quickcheck.internal.ComparablesTest.inRangeMaxOnlyBelow,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.182,37ed8264f42dcd42cad5b760155ef3c2
com.pholser.junit.quickcheck.internal.GeometricDistributionTest.zeroProbability,pass,0.076,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.18,56d86ff32f018cff3919f7eb733a9b16
com.pholser.junit.quickcheck.internal.GeometricDistributionTest.sampleWithMean,pass,0.087,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.224,cc3131210b196444ae7e8de4650071da
com.pholser.junit.quickcheck.internal.GeometricDistributionTest.negativeMeanProbability,pass,0.073,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.2,a982d9b935593b4c498bc7d178f986ca
com.pholser.junit.quickcheck.internal.GeometricDistributionTest.sampleWithCertainProbability,pass,0.061,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.18,eb2dd61e96c64893091b7a10de9ba090
com.pholser.junit.quickcheck.internal.GeometricDistributionTest.sampleWithNonCertainProbability,pass,0.074,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.187,a5e61f1e0623ed4c32b9ea8e5ef83d74
com.pholser.junit.quickcheck.internal.GeometricDistributionTest.greaterThanOneProbability,pass,0.077,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.178,c281731a0c687369814b19d4ec4ad520
com.pholser.junit.quickcheck.internal.GeometricDistributionTest.zeroMeanProbability,pass,0.086,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.185,1735ea68b4e096ef1e0504c5c8bf3fa8
com.pholser.junit.quickcheck.internal.GeometricDistributionTest.negativeProbability,pass,0.078,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.184,44ab71d3e26f657bf52dd2186a46bef2
com.pholser.junit.quickcheck.internal.GeometricDistributionTest.nonZeroMeanProbability,pass,0.073,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.181,90f7898204cc5ef9033006d255a4d075
FileNotFoundError,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.178,15b49a3f613e21f074cb4c850bbb2985
com.pholser.junit.quickcheck.internal.generator.ConstrainingWhatGeneratorsCanAcceptCertainComponentsTest.integerKeyHashMapType,pass,0.086,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.222,5de0507211944779d057dd210717d6c7
com.pholser.junit.quickcheck.internal.generator.ConstrainingWhatGeneratorsCanAcceptCertainComponentsTest.huhKeyMapType,pass,0.079,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.186,9d2cc8cf893d0938fbbd1dc5216101bc
com.pholser.junit.quickcheck.internal.generator.ConstrainingWhatGeneratorsCanAcceptCertainComponentsTest.stringKeyHashMapType,pass,0.078,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.174,5f743ac2a2ada6dc4d5b00be17256dbd
com.pholser.junit.quickcheck.internal.generator.ConstrainingWhatGeneratorsCanAcceptCertainComponentsTest.extendsStringKeyMapType,pass,0.086,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.176,307ab9ae3705628b499e7ba2e47f6288
com.pholser.junit.quickcheck.internal.generator.ConstrainingWhatGeneratorsCanAcceptCertainComponentsTest.superStringKeyMapType,pass,0.075,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.189,66b6142fb7e314829b2f3ced8912b63f
com.pholser.junit.quickcheck.internal.generator.ConstrainingWhatGeneratorsCanAcceptCertainComponentsTest.rawHashMapType,pass,0.076,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.195,77069e5c52f3374809f6221a504a12eb
com.pholser.junit.quickcheck.UsualJUnitMachineryOnPropertyBasedTest.orderingOfStatements,pass,0.001,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.234,6b60cc9ae33e455837cffd3c6e53d185
FileNotFoundError,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.202,61cde060db7118b3423243704dab7075
FileNotFoundError,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.194,db5b5b1c845813d91bd19a1969fc3931
com.pholser.junit.quickcheck.PropertyTupleSampleSizeTest.trialCountHoldsForEntirePropertyRatherThanIndividualParameters,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.182,9f4fec52a4eafc69cd741a44dfbda410
com.pholser.junit.quickcheck.generator.GenOneOfTest.generatorThatPicksAGeneratorAtRandom,pass,0.073,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.189,8723acf4e548877a6dd0370ca086900f
com.pholser.junit.quickcheck.generator.GenOneOfTest.generatorThatPicksAnItemAtRandom,pass,0.085,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.223,33e5b8b92b4d494cb8704db9b144e822
com.pholser.junit.quickcheck.internal.generator.RegisteringGeneratorsForHierarchyOfBigDecimalTest.number,pass,0.073,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.178,f2506849b58afb56dd3200abd6f24394
com.pholser.junit.quickcheck.internal.generator.RegisteringGeneratorsForHierarchyOfBigDecimalTest.object,pass,0.081,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.179,8f17297f381aee995e673b8e2bb50503
com.pholser.junit.quickcheck.internal.generator.RegisteringGeneratorsForHierarchyOfBigDecimalTest.comparable,pass,0.096,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.23,5dac74edbe02a25407dba2a8f2c0ca57
com.pholser.junit.quickcheck.internal.generator.RegisteringGeneratorsForHierarchyOfBigDecimalTest.bigDecimal,pass,0.067,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.188,db594bdcb98c53fdd7d97faf1dc15db2
com.pholser.junit.quickcheck.internal.generator.RegisteringGeneratorsForHierarchyOfBigDecimalTest.serializable,pass,0.083,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.187,3907f7f8d30e7d71752f9b243d2626b2
com.pholser.junit.quickcheck.internal.WeightedTest.disallowZero,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.191,ef8e741187fdd8a895e70285f7405c9e
com.pholser.junit.quickcheck.internal.WeightedTest.disallowNegative,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.19,2ae177c72bcecfe5d14d903f92d502d6
com.pholser.junit.quickcheck.internal.generator.EnumGeneratorTest.capabilityOfShrinkingNonEnum,pass,0.001,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.197,1deeb9b0190f1182b0fa457dbe2be3c7
com.pholser.junit.quickcheck.internal.generator.EnumGeneratorTest.capabilityOfShrinkingEnumOfOtherType,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.24,9974f1293a967e7a00713637f83e40cc
com.pholser.junit.quickcheck.internal.generator.EnumGeneratorTest.capabilityOfShrinkingEnumOfDesiredType,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.188,45691168e3f8d37f71dd6f2f2c72415f
FileNotFoundError,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.2,8ee35561907b7853acf6a274c3406788
FileNotFoundError,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.201,624eb344c69f5a88a8a8034be036568f
com.pholser.junit.quickcheck.internal.generator.PropertyParameterGenerationContextTest.whenDiscardRatioExceededEvenWithSomeSuccesses,pass,0.099,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.184,806bdcfeee8e5982e7cd5d74623cc961
com.pholser.junit.quickcheck.ResolvingGenericPropertyParameterTypesTest.unresolvedPairOfPair,pass,0.031,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.198,8f599fc3db2115cc1c076022b28a9f4d
com.pholser.junit.quickcheck.ResolvingGenericPropertyParameterTypesTest.concreteFirstAndSecond,pass,0.033,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.192,d6469694f8b6eb194fda6ea98587a50d
com.pholser.junit.quickcheck.ResolvingGenericPropertyParameterTypesTest.unresolvedBoundedFirstAndSecond,pass,0.045,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.189,816747610be48f24303db3585cf07483
com.pholser.junit.quickcheck.ResolvingGenericPropertyParameterTypesTest.unresolvedFirstAndSecond,pass,0.017,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.192,58ae029ca7f4865097ac2c6b2bb8112e
com.pholser.junit.quickcheck.internal.ComparablesUtilityClassTest.attemptToInstantiate,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.184,7d444f1573c7480d3a1131a5c27a1a7f
com.pholser.junit.quickcheck.internal.ListsUtilityClassTest.attemptToInstantiate,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.195,c6344890c86824133fb9540476f9439d
FileNotFoundError,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.181,9cc955b5c0b5f7f2fe59d694ab42ff35
com.pholser.junit.quickcheck.LambdaPropertyParameterTypesTest.unboxingAFoo,pass,0.217,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.201,0f3d4191b6806a46c0fe2a0a0826fd84
com.pholser.junit.quickcheck.internal.ItemsTest.choosingMiddleOfManyWeightedItems,pass,0.079,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.203,f82af8952e5afc1b3d862247a2403a9c
com.pholser.junit.quickcheck.internal.ItemsTest.singleWeightedItem,pass,0.088,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.196,6a77bfed526b422bb90cb03fcc98caba
com.pholser.junit.quickcheck.internal.ItemsTest.choosingFromEmptyCollection,pass,0.075,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.191,fc8382c3bdbd3ed36bfc56a3f41ae05d
com.pholser.junit.quickcheck.internal.ItemsTest.choosingFirstOfManyWeightedItems,pass,0.075,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.175,420014f03d1ccbb50516e4ddd0b5ace1
com.pholser.junit.quickcheck.internal.ItemsTest.choosingFromSet,pass,0.079,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.177,9f2c2cf58694bae11df0599ef8594fcc
com.pholser.junit.quickcheck.internal.ItemsTest.choosingLastOfManyWeightedItems,pass,0.088,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.173,b448bd75b8198f171ec19baff1915c78
FileNotFoundError,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.186,0b974c36f73e2abfaf0f04137005510f
com.pholser.junit.quickcheck.internal.generator.OneOfSetOfGeneratorsTest.choosingFromSubtypes,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.205,5ff22e4fef7c5816c5a4fbaba1035beb
FileNotFoundError,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.181,15cead0b07310e9f53a43039353307c3
com.pholser.junit.quickcheck.internal.generator.OneOfSetOfGeneratorsTest.choosingFromGenerators,pass,0,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.215,e54e4c42747966c0091fd4ad7e159bca
com.pholser.junit.quickcheck.generator.SizeConstrainedPrimitiveIntegerArrayPropertyParameterTest.producesExpectedRandomValues,pass,0.106,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveLongs,pass,0.171,f12ed21cc1f5e73c7dcc91b123d4c714
